CaseID,Activity,CompleteTimestamp,CumTimeInterval
202,Activity B,1970-01-01 10:00:00,3600.0
202,,1970-01-01 11:00:00,7200.0
202,Activity D,1970-01-01 12:00:00,10800.0
202,Activity E,,
202,Activity K,,
202,Activity G,1970-01-01 14:00:00,18000.0
202,Activity M,1970-01-01 14:00:00,18000.0
202,Activity L,,
202,Activity I,,
202,Activity J,1970-01-01 15:00:00,21600.0
202,Activity N,1970-01-01 15:00:00,21600.0
202,Activity H,1970-01-01 16:00:00,25200.0
202,Activity F,,
203,Activity A,1970-01-01 09:00:00,0.0
203,,1970-01-01 10:00:00,3600.0
203,Activity C,,
203,,1970-01-01 12:00:00,10800.0
203,Activity E,1970-01-01 13:00:00,14400.0
203,Activity G,1970-01-01 14:00:00,18000.0
203,,,
203,,1970-01-01 14:00:00,18000.0
203,,,
203,Activity J,,
203,Activity N,1970-01-01 15:00:00,21600.0
203,Activity L,1970-01-01 15:00:00,21600.0
203,Activity H,1970-01-01 16:00:00,25200.0
203,Activity F,,
204,,1970-01-01 09:00:00,0.0
204,Activity B,1970-01-01 10:00:00,3600.0
204,Activity C,,
204,Activity D,,
204,Activity E,,
204,Activity M,1970-01-01 14:00:00,18000.0
204,Activity K,,
204,Activity G,1970-01-01 14:00:00,18000.0
204,Activity N,1970-01-01 15:00:00,21600.0
204,Activity L,1970-01-01 15:00:00,21600.0
204,,,
204,Activity I,,
204,Activity H,1970-01-01 16:00:00,25200.0
204,Activity F,1970-01-01 17:00:00,28800.0
205,Activity A,1970-01-01 09:00:00,0.0
205,,1970-01-01 10:00:00,3600.0
205,Activity C,,
205,Activity D,,
205,Activity E,1970-01-01 13:00:00,14400.0
205,Activity M,,
205,Activity K,,
205,,1970-01-01 14:00:00,18000.0
205,Activity N,,
205,,1970-01-01 15:00:00,21600.0
205,Activity J,,
205,Activity I,1970-01-01 15:00:00,21600.0
205,,1970-01-01 16:00:00,25200.0
205,,1970-01-01 17:00:00,28800.0
206,Activity A,1970-01-01 09:00:00,0.0
206,Activity B,,
206,Activity C,1970-01-01 11:00:00,7200.0
206,Activity D,1970-01-01 12:00:00,10800.0
206,Activity E,,
206,,1970-01-01 14:00:00,18000.0
206,Activity M,1970-01-01 14:00:00,18000.0
206,Activity K,,
206,Activity J,1970-01-01 15:00:00,21600.0
206,Activity I,,
206,Activity N,,
206,Activity L,1970-01-01 15:00:00,21600.0
206,Activity H,1970-01-01 16:00:00,25200.0
206,Activity F,1970-01-01 17:00:00,28800.0
207,Activity A,,
207,Activity B,1970-01-01 10:00:00,3600.0
207,,1970-01-01 11:00:00,7200.0
207,Activity D,1970-01-01 12:00:00,10800.0
207,,1970-01-01 13:00:00,14400.0
207,Activity G,,
207,Activity M,1970-01-01 14:00:00,18000.0
207,Activity K,,
207,Activity I,1970-01-01 15:00:00,21600.0
207,,1970-01-01 15:00:00,21600.0
207,,,
207,Activity L,1970-01-01 15:00:00,21600.0
207,,1970-01-01 16:00:00,25200.0
207,Activity F,1970-01-01 17:00:00,28800.0
208,Activity A,1970-01-01 09:00:00,0.0
208,,1970-01-01 10:00:00,3600.0
208,Activity C,1970-01-01 11:00:00,7200.0
208,Activity D,,
208,Activity E,1970-01-01 13:00:00,14400.0
208,Activity K,1970-01-01 14:00:00,18000.0
208,Activity G,,
208,,,
208,Activity L,1970-01-01 15:00:00,21600.0
208,Activity I,1970-01-01 15:00:00,21600.0
208,Activity J,1970-01-01 15:00:00,21600.0
208,,1970-01-01 15:00:00,21600.0
208,Activity H,1970-01-01 16:00:00,25200.0
208,Activity F,,
209,Activity A,,
209,Activity B,,
209,,1970-01-01 11:00:00,7200.0
209,Activity D,1970-01-01 12:00:00,10800.0
209,Activity E,,
209,Activity M,1970-01-01 14:00:00,18000.0
209,,1970-01-01 14:00:00,18000.0
209,Activity G,1970-01-01 14:00:00,18000.0
209,,1970-01-01 15:00:00,21600.0
209,Activity L,1970-01-01 15:00:00,21600.0
209,Activity I,1970-01-01 15:00:00,21600.0
209,Activity J,,
209,,,
209,,1970-01-01 17:00:00,28800.0
210,,,
210,,1970-01-01 10:00:00,3600.0
210,Activity C,1970-01-01 11:00:00,7200.0
210,,1970-01-01 12:00:00,10800.0
210,Activity E,,
210,Activity M,1970-01-01 14:00:00,18000.0
210,,1970-01-01 14:00:00,18000.0
210,Activity G,1970-01-01 14:00:00,18000.0
210,,1970-01-01 15:00:00,21600.0
210,,1970-01-01 15:00:00,21600.0
210,Activity J,1970-01-01 15:00:00,21600.0
210,Activity I,1970-01-01 15:00:00,21600.0
210,Activity H,1970-01-01 16:00:00,25200.0
210,Activity F,1970-01-01 17:00:00,28800.0
211,Activity A,1970-01-01 09:00:00,0.0
211,Activity B,,
211,,1970-01-01 11:00:00,7200.0
211,Activity D,1970-01-01 12:00:00,10800.0
211,Activity E,1970-01-01 13:00:00,14400.0
211,,,
211,,1970-01-01 14:00:00,18000.0
211,,,
211,Activity I,1970-01-01 15:00:00,21600.0
211,Activity J,,
211,Activity N,,
211,,1970-01-01 15:00:00,21600.0
211,,,
211,,1970-01-01 17:00:00,28800.0
212,Activity A,1970-01-01 09:00:00,0.0
212,Activity B,1970-01-01 10:00:00,3600.0
212,Activity C,1970-01-01 11:00:00,7200.0
212,,,
212,Activity E,1970-01-01 13:00:00,14400.0
212,,1970-01-01 14:00:00,18000.0
212,Activity G,1970-01-01 14:00:00,18000.0
212,Activity K,1970-01-01 14:00:00,18000.0
212,Activity N,1970-01-01 15:00:00,21600.0
212,,1970-01-01 15:00:00,21600.0
212,Activity I,,
212,Activity L,,
212,Activity H,1970-01-01 16:00:00,25200.0
212,Activity F,,
213,Activity A,1970-01-01 09:00:00,0.0
213,Activity B,,
213,,1970-01-01 11:00:00,7200.0
213,Activity D,1970-01-01 12:00:00,10800.0
213,Activity E,1970-01-01 13:00:00,14400.0
213,Activity M,1970-01-01 14:00:00,18000.0
213,Activity G,1970-01-01 14:00:00,18000.0
213,Activity K,1970-01-01 14:00:00,18000.0
213,Activity N,1970-01-01 15:00:00,21600.0
213,Activity I,1970-01-01 15:00:00,21600.0
213,Activity J,,
213,,1970-01-01 15:00:00,21600.0
213,,,
213,Activity F,1970-01-01 17:00:00,28800.0
214,Activity A,1970-01-01 09:00:00,0.0
214,Activity B,1970-01-01 10:00:00,3600.0
214,Activity C,,
214,,1970-01-01 12:00:00,10800.0
214,Activity E,1970-01-01 13:00:00,14400.0
214,Activity K,1970-01-01 14:00:00,18000.0
214,Activity M,1970-01-01 14:00:00,18000.0
214,Activity G,1970-01-01 14:00:00,18000.0
214,Activity L,1970-01-01 15:00:00,21600.0
214,Activity N,1970-01-01 15:00:00,21600.0
214,Activity I,1970-01-01 15:00:00,21600.0
214,,1970-01-01 15:00:00,21600.0
214,Activity H,1970-01-01 16:00:00,25200.0
214,Activity F,1970-01-01 17:00:00,28800.0
215,Activity A,1970-01-01 09:00:00,0.0
215,Activity B,,
215,Activity C,,
215,,1970-01-01 12:00:00,10800.0
215,Activity E,,
215,Activity M,,
215,Activity G,1970-01-01 14:00:00,18000.0
215,Activity K,,
215,Activity N,1970-01-01 15:00:00,21600.0
215,,,
215,,1970-01-01 15:00:00,21600.0
215,Activity L,1970-01-01 15:00:00,21600.0
215,Activity H,1970-01-01 16:00:00,25200.0
215,Activity F,,
216,Activity A,1970-01-01 09:00:00,0.0
216,Activity B,,
216,Activity C,1970-01-01 11:00:00,7200.0
216,,,
216,,1970-01-01 13:00:00,14400.0
216,Activity M,1970-01-01 14:00:00,18000.0
216,Activity G,,
216,,1970-01-01 14:00:00,18000.0
216,,1970-01-01 15:00:00,21600.0
216,Activity J,1970-01-01 15:00:00,21600.0
216,,1970-01-01 15:00:00,21600.0
216,,1970-01-01 15:00:00,21600.0
216,Activity H,,
216,Activity F,,
217,,1970-01-01 09:00:00,0.0
217,Activity B,,
217,,1970-01-01 11:00:00,7200.0
217,Activity D,1970-01-01 12:00:00,10800.0
217,Activity E,,
217,,1970-01-01 14:00:00,18000.0
217,,1970-01-01 14:00:00,18000.0
217,,1970-01-01 14:00:00,18000.0
217,Activity L,1970-01-01 15:00:00,21600.0
217,,1970-01-01 15:00:00,21600.0
217,,,
217,Activity N,1970-01-01 15:00:00,21600.0
217,Activity H,1970-01-01 16:00:00,25200.0
217,Activity F,1970-01-01 17:00:00,28800.0
218,Activity A,1970-01-01 09:00:00,0.0
218,Activity B,1970-01-01 10:00:00,3600.0
218,,1970-01-01 11:00:00,7200.0
218,Activity D,1970-01-01 12:00:00,10800.0
218,,1970-01-01 13:00:00,14400.0
218,Activity M,1970-01-01 14:00:00,18000.0
218,Activity K,1970-01-01 14:00:00,18000.0
218,Activity G,1970-01-01 14:00:00,18000.0
218,Activity N,1970-01-01 15:00:00,21600.0
218,,1970-01-01 15:00:00,21600.0
218,Activity I,1970-01-01 15:00:00,21600.0
218,Activity J,,
218,Activity H,1970-01-01 16:00:00,25200.0
218,Activity F,1970-01-01 17:00:00,28800.0
219,,1970-01-01 09:00:00,0.0
219,,,
219,,1970-01-01 11:00:00,7200.0
219,Activity D,,
219,Activity E,1970-01-01 13:00:00,14400.0
219,,1970-01-01 14:00:00,18000.0
219,Activity G,,
219,,,
219,,,
219,,,
219,,,
219,Activity L,1970-01-01 15:00:00,21600.0
219,Activity H,1970-01-01 16:00:00,25200.0
219,Activity F,1970-01-01 17:00:00,28800.0
220,Activity A,1970-01-01 09:00:00,0.0
220,Activity B,1970-01-01 10:00:00,3600.0
220,Activity C,1970-01-01 11:00:00,7200.0
220,Activity D,,
220,Activity E,1970-01-01 13:00:00,14400.0
220,Activity G,1970-01-01 14:00:00,18000.0
220,Activity M,,
220,Activity K,1970-01-01 14:00:00,18000.0
220,Activity J,1970-01-01 15:00:00,21600.0
220,Activity I,,
220,Activity N,,
220,Activity L,1970-01-01 15:00:00,21600.0
220,Activity H,1970-01-01 16:00:00,25200.0
220,Activity F,1970-01-01 17:00:00,28800.0
221,Activity A,,
221,Activity B,1970-01-01 10:00:00,3600.0
221,,1970-01-01 11:00:00,7200.0
221,,1970-01-01 12:00:00,10800.0
221,Activity E,,
221,Activity M,,
221,Activity K,1970-01-01 14:00:00,18000.0
221,,1970-01-01 14:00:00,18000.0
221,,1970-01-01 15:00:00,21600.0
221,,1970-01-01 15:00:00,21600.0
221,Activity J,1970-01-01 15:00:00,21600.0
221,Activity I,,
221,Activity H,1970-01-01 16:00:00,25200.0
221,,1970-01-01 17:00:00,28800.0
222,,1970-01-01 09:00:00,0.0
222,,1970-01-01 10:00:00,3600.0
222,Activity C,,
222,Activity D,1970-01-01 12:00:00,10800.0
222,,1970-01-01 13:00:00,14400.0
222,Activity G,1970-01-01 14:00:00,18000.0
222,Activity M,,
222,,,
222,Activity I,1970-01-01 15:00:00,21600.0
222,Activity J,1970-01-01 15:00:00,21600.0
222,Activity N,1970-01-01 15:00:00,21600.0
222,Activity L,1970-01-01 15:00:00,21600.0
222,Activity H,1970-01-01 16:00:00,25200.0
222,,1970-01-01 17:00:00,28800.0
223,Activity A,1970-01-01 09:00:00,0.0
223,,,
223,Activity C,1970-01-01 11:00:00,7200.0
223,Activity D,,
223,Activity E,1970-01-01 13:00:00,14400.0
223,Activity K,,
223,Activity M,1970-01-01 14:00:00,18000.0
223,Activity G,1970-01-01 14:00:00,18000.0
223,,,
223,,,
223,,1970-01-01 15:00:00,21600.0
223,Activity I,1970-01-01 15:00:00,21600.0
223,Activity H,1970-01-01 16:00:00,25200.0
223,,1970-01-01 17:00:00,28800.0
224,Activity A,1970-01-01 09:00:00,0.0
224,Activity B,1970-01-01 10:00:00,3600.0
224,,1970-01-01 11:00:00,7200.0
224,Activity D,1970-01-01 12:00:00,10800.0
224,Activity E,,
224,Activity M,1970-01-01 14:00:00,18000.0
224,Activity K,1970-01-01 14:00:00,18000.0
224,,,
224,Activity N,1970-01-01 15:00:00,21600.0
224,,1970-01-01 15:00:00,21600.0
224,Activity I,,
224,Activity J,1970-01-01 15:00:00,21600.0
224,Activity H,1970-01-01 16:00:00,25200.0
224,,1970-01-01 17:00:00,28800.0
225,,1970-01-01 09:00:00,0.0
225,,1970-01-01 10:00:00,3600.0
225,Activity C,,
225,Activity D,1970-01-01 12:00:00,10800.0
225,Activity E,1970-01-01 13:00:00,14400.0
225,Activity K,1970-01-01 14:00:00,18000.0
225,Activity G,1970-01-01 14:00:00,18000.0
225,,,
225,Activity L,1970-01-01 15:00:00,21600.0
225,Activity I,1970-01-01 15:00:00,21600.0
225,Activity J,,
225,Activity N,1970-01-01 15:00:00,21600.0
225,,,
225,Activity F,1970-01-01 17:00:00,28800.0
226,Activity A,1970-01-01 09:00:00,0.0
226,Activity B,1970-01-01 10:00:00,3600.0
226,Activity C,,
226,Activity D,,
226,Activity E,,
226,Activity K,,
226,Activity G,,
226,Activity M,,
226,,,
226,,1970-01-01 15:00:00,21600.0
226,,,
226,Activity N,1970-01-01 15:00:00,21600.0
226,Activity H,1970-01-01 16:00:00,25200.0
226,Activity F,,
227,Activity A,,
227,Activity B,1970-01-01 10:00:00,3600.0
227,Activity C,1970-01-01 11:00:00,7200.0
227,Activity D,1970-01-01 12:00:00,10800.0
227,Activity E,1970-01-01 13:00:00,14400.0
227,Activity M,,
227,Activity K,1970-01-01 14:00:00,18000.0
227,,,
227,,1970-01-01 15:00:00,21600.0
227,Activity L,,
227,Activity J,1970-01-01 15:00:00,21600.0
227,Activity I,1970-01-01 15:00:00,21600.0
227,Activity H,,
227,Activity F,,
228,Activity A,1970-01-01 09:00:00,0.0
228,Activity B,1970-01-01 10:00:00,3600.0
228,Activity C,1970-01-01 11:00:00,7200.0
228,Activity D,1970-01-01 12:00:00,10800.0
228,Activity E,1970-01-01 13:00:00,14400.0
228,Activity K,,
228,Activity G,,
228,Activity M,1970-01-01 14:00:00,18000.0
228,Activity L,1970-01-01 15:00:00,21600.0
228,Activity I,1970-01-01 15:00:00,21600.0
228,Activity J,1970-01-01 15:00:00,21600.0
228,Activity N,,
228,Activity H,1970-01-01 16:00:00,25200.0
228,Activity F,1970-01-01 17:00:00,28800.0
229,Activity A,1970-01-01 09:00:00,0.0
229,Activity B,1970-01-01 10:00:00,3600.0
229,Activity C,1970-01-01 11:00:00,7200.0
229,Activity D,1970-01-01 12:00:00,10800.0
229,Activity E,,
229,Activity K,1970-01-01 14:00:00,18000.0
229,Activity M,1970-01-01 14:00:00,18000.0
229,Activity G,1970-01-01 14:00:00,18000.0
229,Activity L,1970-01-01 15:00:00,21600.0
229,,1970-01-01 15:00:00,21600.0
229,Activity J,1970-01-01 15:00:00,21600.0
229,Activity I,,
229,,1970-01-01 16:00:00,25200.0
229,,1970-01-01 17:00:00,28800.0
230,Activity A,1970-01-01 09:00:00,0.0
230,Activity B,,
230,Activity C,1970-01-01 11:00:00,7200.0
230,,1970-01-01 12:00:00,10800.0
230,Activity E,,
230,Activity G,1970-01-01 14:00:00,18000.0
230,,1970-01-01 14:00:00,18000.0
230,,,
230,Activity I,1970-01-01 15:00:00,21600.0
230,Activity J,1970-01-01 15:00:00,21600.0
230,Activity N,1970-01-01 15:00:00,21600.0
230,Activity L,1970-01-01 15:00:00,21600.0
230,,,
230,Activity F,1970-01-01 17:00:00,28800.0
231,Activity A,,
231,,1970-01-01 10:00:00,3600.0
231,Activity C,,
231,Activity D,1970-01-01 12:00:00,10800.0
231,Activity E,1970-01-01 13:00:00,14400.0
231,Activity G,1970-01-01 14:00:00,18000.0
231,,1970-01-01 14:00:00,18000.0
231,Activity M,,
231,,1970-01-01 15:00:00,21600.0
231,Activity J,1970-01-01 15:00:00,21600.0
231,Activity L,1970-01-01 15:00:00,21600.0
231,Activity N,1970-01-01 15:00:00,21600.0
231,Activity H,1970-01-01 16:00:00,25200.0
231,,,
232,,1970-01-01 09:00:00,0.0
232,,1970-01-01 10:00:00,3600.0
232,Activity C,,
232,Activity D,1970-01-01 12:00:00,10800.0
232,Activity E,1970-01-01 13:00:00,14400.0
232,Activity G,1970-01-01 14:00:00,18000.0
232,Activity K,1970-01-01 14:00:00,18000.0
232,Activity M,,
232,Activity I,1970-01-01 15:00:00,21600.0
232,Activity J,1970-01-01 15:00:00,21600.0
232,,1970-01-01 15:00:00,21600.0
232,Activity N,,
232,Activity H,1970-01-01 16:00:00,25200.0
232,,1970-01-01 17:00:00,28800.0
233,Activity A,,
233,,,
233,Activity C,1970-01-01 11:00:00,7200.0
233,Activity D,,
233,Activity E,1970-01-01 13:00:00,14400.0
233,Activity M,1970-01-01 14:00:00,18000.0
233,,,
233,Activity G,1970-01-01 14:00:00,18000.0
233,Activity N,,
233,Activity L,,
233,Activity J,1970-01-01 15:00:00,21600.0
233,,1970-01-01 15:00:00,21600.0
233,Activity H,1970-01-01 16:00:00,25200.0
233,Activity F,1970-01-01 17:00:00,28800.0
234,,,
234,Activity B,1970-01-01 10:00:00,3600.0
234,Activity C,1970-01-01 11:00:00,7200.0
234,Activity D,1970-01-01 12:00:00,10800.0
234,Activity E,1970-01-01 13:00:00,14400.0
234,,1970-01-01 14:00:00,18000.0
234,Activity M,,
234,,,
234,Activity L,1970-01-01 15:00:00,21600.0
234,Activity N,1970-01-01 15:00:00,21600.0
234,Activity I,1970-01-01 15:00:00,21600.0
234,Activity J,,
234,,1970-01-01 16:00:00,25200.0
234,Activity F,,
235,Activity A,1970-01-01 09:00:00,0.0
235,Activity B,1970-01-01 10:00:00,3600.0
235,,1970-01-01 11:00:00,7200.0
235,Activity D,1970-01-01 12:00:00,10800.0
235,Activity E,1970-01-01 13:00:00,14400.0
235,,,
235,,,
235,Activity K,1970-01-01 14:00:00,18000.0
235,Activity N,,
235,Activity I,,
235,Activity J,1970-01-01 15:00:00,21600.0
235,Activity L,,
235,,1970-01-01 16:00:00,25200.0
235,,1970-01-01 17:00:00,28800.0
236,Activity A,,
236,Activity B,1970-01-01 10:00:00,3600.0
236,Activity C,1970-01-01 11:00:00,7200.0
236,Activity D,1970-01-01 12:00:00,10800.0
236,Activity E,,
236,,1970-01-01 14:00:00,18000.0
236,,,
236,,,
236,Activity I,,
236,,1970-01-01 15:00:00,21600.0
236,Activity N,,
236,Activity L,,
236,Activity H,1970-01-01 16:00:00,25200.0
236,Activity F,1970-01-01 17:00:00,28800.0
237,Activity A,1970-01-01 09:00:00,0.0
237,Activity B,1970-01-01 10:00:00,3600.0
237,Activity C,1970-01-01 11:00:00,7200.0
237,Activity D,,
237,Activity E,,
237,,,
237,,1970-01-01 14:00:00,18000.0
237,Activity G,1970-01-01 14:00:00,18000.0
237,Activity N,,
237,,1970-01-01 15:00:00,21600.0
237,,1970-01-01 15:00:00,21600.0
237,Activity I,,
237,Activity H,1970-01-01 16:00:00,25200.0
237,,1970-01-01 17:00:00,28800.0
238,Activity A,,
238,Activity B,,
238,Activity C,,
238,Activity D,1970-01-01 12:00:00,10800.0
238,Activity E,1970-01-01 13:00:00,14400.0
238,Activity M,,
238,Activity K,1970-01-01 14:00:00,18000.0
238,Activity G,1970-01-01 14:00:00,18000.0
238,,1970-01-01 15:00:00,21600.0
238,Activity L,,
238,Activity J,1970-01-01 15:00:00,21600.0
238,Activity I,1970-01-01 15:00:00,21600.0
238,,1970-01-01 16:00:00,25200.0
238,Activity F,1970-01-01 17:00:00,28800.0
239,,,
239,Activity B,,
239,Activity C,,
239,,,
239,Activity E,1970-01-01 13:00:00,14400.0
239,,1970-01-01 14:00:00,18000.0
239,Activity K,1970-01-01 14:00:00,18000.0
239,Activity M,,
239,Activity I,1970-01-01 15:00:00,21600.0
239,Activity J,1970-01-01 15:00:00,21600.0
239,Activity L,1970-01-01 15:00:00,21600.0
239,Activity N,1970-01-01 15:00:00,21600.0
239,,1970-01-01 16:00:00,25200.0
239,Activity F,1970-01-01 17:00:00,28800.0
240,,,
240,Activity B,1970-01-01 10:00:00,3600.0
240,Activity C,,
240,Activity D,1970-01-01 12:00:00,10800.0
240,,1970-01-01 13:00:00,14400.0
240,Activity G,1970-01-01 14:00:00,18000.0
240,Activity K,1970-01-01 14:00:00,18000.0
240,,1970-01-01 14:00:00,18000.0
240,,,
240,Activity I,1970-01-01 15:00:00,21600.0
240,Activity L,1970-01-01 15:00:00,21600.0
240,Activity N,1970-01-01 15:00:00,21600.0
240,Activity H,1970-01-01 16:00:00,25200.0
240,,1970-01-01 17:00:00,28800.0
241,Activity A,1970-01-01 09:00:00,0.0
241,Activity B,1970-01-01 10:00:00,3600.0
241,Activity C,,
241,Activity D,1970-01-01 12:00:00,10800.0
241,Activity E,1970-01-01 13:00:00,14400.0
241,Activity K,,
241,Activity M,,
241,Activity G,1970-01-01 14:00:00,18000.0
241,Activity L,1970-01-01 15:00:00,21600.0
241,,1970-01-01 15:00:00,21600.0
241,Activity I,1970-01-01 15:00:00,21600.0
241,Activity J,1970-01-01 15:00:00,21600.0
241,Activity H,1970-01-01 16:00:00,25200.0
241,Activity F,1970-01-01 17:00:00,28800.0
242,Activity A,,
242,Activity B,1970-01-01 10:00:00,3600.0
242,,1970-01-01 11:00:00,7200.0
242,Activity D,1970-01-01 12:00:00,10800.0
242,Activity E,1970-01-01 13:00:00,14400.0
242,Activity K,,
242,,1970-01-01 14:00:00,18000.0
242,Activity M,1970-01-01 14:00:00,18000.0
242,Activity L,1970-01-01 15:00:00,21600.0
242,Activity J,,
242,Activity I,1970-01-01 15:00:00,21600.0
242,Activity N,,
242,Activity H,,
242,Activity F,1970-01-01 17:00:00,28800.0
243,Activity A,1970-01-01 09:00:00,0.0
243,,,
243,Activity C,1970-01-01 11:00:00,7200.0
243,Activity D,1970-01-01 12:00:00,10800.0
243,Activity E,,
243,Activity G,1970-01-01 14:00:00,18000.0
243,,1970-01-01 14:00:00,18000.0
243,Activity M,1970-01-01 14:00:00,18000.0
243,Activity I,1970-01-01 15:00:00,21600.0
243,,1970-01-01 15:00:00,21600.0
243,,1970-01-01 15:00:00,21600.0
243,Activity N,1970-01-01 15:00:00,21600.0
243,Activity H,1970-01-01 16:00:00,25200.0
243,,1970-01-01 17:00:00,28800.0
244,Activity A,1970-01-01 09:00:00,0.0
244,Activity B,,
244,Activity C,1970-01-01 11:00:00,7200.0
244,Activity D,1970-01-01 12:00:00,10800.0
244,Activity E,1970-01-01 13:00:00,14400.0
244,,1970-01-01 14:00:00,18000.0
244,Activity M,1970-01-01 14:00:00,18000.0
244,Activity G,1970-01-01 14:00:00,18000.0
244,Activity L,1970-01-01 15:00:00,21600.0
244,Activity N,,
244,Activity I,1970-01-01 15:00:00,21600.0
244,,1970-01-01 15:00:00,21600.0
244,Activity H,1970-01-01 16:00:00,25200.0
244,,,
245,Activity A,1970-01-01 09:00:00,0.0
245,,1970-01-01 10:00:00,3600.0
245,Activity C,,
245,Activity D,1970-01-01 12:00:00,10800.0
245,Activity E,1970-01-01 13:00:00,14400.0
245,Activity M,1970-01-01 14:00:00,18000.0
245,Activity K,,
245,Activity G,1970-01-01 14:00:00,18000.0
245,Activity N,1970-01-01 15:00:00,21600.0
245,Activity L,,
245,Activity J,1970-01-01 15:00:00,21600.0
245,,1970-01-01 15:00:00,21600.0
245,Activity H,1970-01-01 16:00:00,25200.0
245,Activity F,1970-01-01 17:00:00,28800.0
246,Activity A,,
246,,1970-01-01 10:00:00,3600.0
246,,1970-01-01 11:00:00,7200.0
246,Activity D,,
246,Activity E,1970-01-01 13:00:00,14400.0
246,Activity M,1970-01-01 14:00:00,18000.0
246,Activity K,1970-01-01 14:00:00,18000.0
246,Activity G,1970-01-01 14:00:00,18000.0
246,,,
246,Activity L,,
246,,1970-01-01 15:00:00,21600.0
246,Activity I,,
246,Activity H,,
246,Activity F,1970-01-01 17:00:00,28800.0
247,Activity A,1970-01-01 09:00:00,0.0
247,Activity B,,
247,,,
247,Activity D,1970-01-01 12:00:00,10800.0
247,Activity E,1970-01-01 13:00:00,14400.0
247,Activity K,1970-01-01 14:00:00,18000.0
247,Activity M,,
247,Activity G,1970-01-01 14:00:00,18000.0
247,Activity L,1970-01-01 15:00:00,21600.0
247,,,
247,Activity J,1970-01-01 15:00:00,21600.0
247,,,
247,,1970-01-01 16:00:00,25200.0
247,Activity F,,
248,Activity A,1970-01-01 09:00:00,0.0
248,,1970-01-01 10:00:00,3600.0
248,Activity C,1970-01-01 11:00:00,7200.0
248,Activity D,1970-01-01 12:00:00,10800.0
248,Activity E,,
248,,1970-01-01 14:00:00,18000.0
248,,1970-01-01 14:00:00,18000.0
248,Activity M,1970-01-01 14:00:00,18000.0
248,Activity J,,
248,,,
248,Activity L,1970-01-01 15:00:00,21600.0
248,Activity N,1970-01-01 15:00:00,21600.0
248,Activity H,1970-01-01 16:00:00,25200.0
248,,1970-01-01 17:00:00,28800.0
249,Activity A,,
249,Activity B,1970-01-01 10:00:00,3600.0
249,Activity C,1970-01-01 11:00:00,7200.0
249,,1970-01-01 12:00:00,10800.0
249,Activity E,1970-01-01 13:00:00,14400.0
249,,1970-01-01 14:00:00,18000.0
249,,1970-01-01 14:00:00,18000.0
249,Activity M,,
249,Activity L,,
249,Activity J,1970-01-01 15:00:00,21600.0
249,Activity I,,
249,Activity N,1970-01-01 15:00:00,21600.0
249,,,
249,Activity F,1970-01-01 17:00:00,28800.0
250,,,
250,Activity B,1970-01-01 10:00:00,3600.0
250,Activity C,1970-01-01 11:00:00,7200.0
250,Activity D,1970-01-01 12:00:00,10800.0
250,Activity E,1970-01-01 13:00:00,14400.0
