CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
545,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
545,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
545,Activity I,,,
545,,1970-01-01 15:00:00,21600.0,0.8571394557958104
545,,1970-01-01 16:00:00,25200.0,0.9999960317617788
545,Activity F,,,
546,Activity A,,,
546,Activity B,1970-01-01 10:00:00,3600.0,0.0
546,Activity C,,,
546,,1970-01-01 12:00:00,10800.0,0.2857131519319368
546,,,,
546,Activity M,,,
546,Activity K,,,
546,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
546,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
546,Activity L,,,
546,Activity J,,,
546,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
546,Activity H,,,
546,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
547,,1970-01-01 09:00:00,0.0,0.0
547,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
547,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
547,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
547,Activity E,,,
547,,1970-01-01 14:00:00,18000.0,0.6249978298686463
547,Activity K,,,
547,Activity G,,,
547,,,,
547,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
547,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
547,Activity J,,,
547,Activity H,,,
547,,1970-01-01 17:00:00,28800.0,0.9999965277898342
548,Activity A,1970-01-01 09:00:00,0.0,0.0
548,,1970-01-01 10:00:00,3600.0,0.12499956597372927
548,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
548,Activity D,,,
548,Activity E,,,
548,,1970-01-01 14:00:00,18000.0,0.6249978298686463
548,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
548,,1970-01-01 14:00:00,18000.0,0.6249978298686463
548,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
548,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
548,,1970-01-01 15:00:00,21600.0,0.7499973958423756
548,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
548,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
548,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
549,Activity A,,,
549,Activity B,1970-01-01 10:00:00,3600.0,0.0
549,,1970-01-01 11:00:00,7200.0,0.1428565759659684
549,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
549,Activity E,,,
549,,1970-01-01 14:00:00,18000.0,0.5714263038638736
549,,,,
549,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
549,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
549,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
549,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
549,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
549,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
549,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
550,Activity A,1970-01-01 09:00:00,0.0,0.0
550,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
550,,1970-01-01 11:00:00,7200.0,0.24999913194745854
550,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
550,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
550,,1970-01-01 14:00:00,18000.0,0.6249978298686463
550,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
550,,1970-01-01 14:00:00,18000.0,0.6249978298686463
550,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
550,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
550,,1970-01-01 15:00:00,21600.0,0.7499973958423756
550,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
550,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
550,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
551,Activity A,1970-01-01 09:00:00,0.0,0.0
551,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
551,Activity C,,,
551,,1970-01-01 12:00:00,10800.0,0.3749986979211878
551,Activity E,,,
551,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
551,,1970-01-01 14:00:00,18000.0,0.6249978298686463
551,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
551,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
551,,1970-01-01 15:00:00,21600.0,0.7499973958423756
551,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
551,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
551,Activity H,,,
551,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
552,,1970-01-01 09:00:00,0.0,0.0
552,Activity B,1970-01-01 10:00:00,3600.0,0.16666589506530063
552,,1970-01-01 11:00:00,7200.0,0.33333179013060127
552,Activity D,1970-01-01 12:00:00,10800.0,0.49999768519590193
552,Activity E,1970-01-01 13:00:00,14400.0,0.6666635802612025
552,,,,
552,,1970-01-01 14:00:00,18000.0,0.8333294753265031
552,,1970-01-01 14:00:00,18000.0,0.8333294753265031
552,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
552,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
552,Activity I,1970-01-01 15:00:00,21600.0,0.9999953703918039
552,,,,
552,Activity H,,,
552,Activity F,,,
553,Activity A,1970-01-01 09:00:00,0.0,0.0
553,,1970-01-01 10:00:00,3600.0,0.12499956597372927
553,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
553,Activity D,,,
553,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
553,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
553,,1970-01-01 14:00:00,18000.0,0.6249978298686463
553,,1970-01-01 14:00:00,18000.0,0.6249978298686463
553,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
553,Activity I,,,
553,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
553,Activity L,,,
553,,1970-01-01 16:00:00,25200.0,0.8749969618161049
553,,1970-01-01 17:00:00,28800.0,0.9999965277898342
554,Activity A,1970-01-01 09:00:00,0.0,0.0
554,,1970-01-01 10:00:00,3600.0,0.12499956597372927
554,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
554,Activity D,,,
554,Activity E,,,
554,,1970-01-01 14:00:00,18000.0,0.6249978298686463
554,,1970-01-01 14:00:00,18000.0,0.6249978298686463
554,Activity G,,,
554,,1970-01-01 15:00:00,21600.0,0.7499973958423756
554,,1970-01-01 15:00:00,21600.0,0.7499973958423756
554,,1970-01-01 15:00:00,21600.0,0.7499973958423756
554,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
554,,,,
554,,1970-01-01 17:00:00,28800.0,0.9999965277898342
555,Activity A,1970-01-01 09:00:00,0.0,0.0
555,Activity B,,,
555,,,,
555,,,,
555,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
555,Activity G,,,
555,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
555,Activity K,,,
555,,1970-01-01 15:00:00,21600.0,0.7499973958423756
555,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
555,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
555,Activity L,,,
555,,,,
555,,1970-01-01 17:00:00,28800.0,0.9999965277898342
556,Activity A,1970-01-01 09:00:00,0.0,0.0
556,,1970-01-01 10:00:00,3600.0,0.16666589506530063
556,Activity C,1970-01-01 11:00:00,7200.0,0.33333179013060127
556,Activity D,1970-01-01 12:00:00,10800.0,0.49999768519590193
556,,1970-01-01 13:00:00,14400.0,0.6666635802612025
556,,1970-01-01 14:00:00,18000.0,0.8333294753265031
556,,,,
556,Activity M,1970-01-01 14:00:00,18000.0,0.8333294753265031
556,,1970-01-01 15:00:00,21600.0,0.9999953703918039
556,,1970-01-01 15:00:00,21600.0,0.9999953703918039
556,Activity I,,,
556,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
556,Activity H,,,
556,Activity F,,,
557,Activity A,1970-01-01 09:00:00,0.0,0.0
557,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
557,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
557,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
557,Activity E,,,
557,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
557,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
557,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
557,,1970-01-01 15:00:00,21600.0,0.7499973958423756
557,Activity N,,,
557,,1970-01-01 15:00:00,21600.0,0.7499973958423756
557,Activity J,,,
557,,1970-01-01 16:00:00,25200.0,0.8749969618161049
557,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
558,Activity A,,,
558,Activity B,1970-01-01 10:00:00,3600.0,0.0
558,Activity C,,,
558,,1970-01-01 12:00:00,10800.0,0.2857131519319368
558,Activity E,1970-01-01 13:00:00,14400.0,0.4285697278979052
558,,1970-01-01 14:00:00,18000.0,0.5714263038638736
558,Activity K,,,
558,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
558,,,,
558,,,,
558,,1970-01-01 15:00:00,21600.0,0.714282879829842
558,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
558,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
558,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
559,Activity A,1970-01-01 09:00:00,0.0,0.0
559,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
559,Activity C,,,
559,Activity D,,,
559,,,,
559,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
559,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
559,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
559,,1970-01-01 15:00:00,21600.0,0.7499973958423756
559,Activity L,,,
559,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
559,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
559,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
559,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
560,Activity A,1970-01-01 09:00:00,0.0,0.0
560,Activity B,,,
560,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
560,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
560,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
560,,1970-01-01 14:00:00,18000.0,0.714282879829842
560,,1970-01-01 14:00:00,18000.0,0.714282879829842
560,Activity M,,,
560,,,,
560,,,,
560,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
560,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
560,,1970-01-01 16:00:00,25200.0,0.9999960317617788
560,,,,
561,Activity A,1970-01-01 09:00:00,0.0,0.0
561,Activity B,1970-01-01 10:00:00,3600.0,0.16666589506530063
561,Activity C,1970-01-01 11:00:00,7200.0,0.33333179013060127
561,Activity D,1970-01-01 12:00:00,10800.0,0.49999768519590193
561,,,,
561,,1970-01-01 14:00:00,18000.0,0.8333294753265031
561,Activity G,1970-01-01 14:00:00,18000.0,0.8333294753265031
561,Activity K,1970-01-01 14:00:00,18000.0,0.8333294753265031
561,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
561,,1970-01-01 15:00:00,21600.0,0.9999953703918039
561,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
561,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
561,Activity H,,,
561,Activity F,,,
562,Activity A,1970-01-01 09:00:00,0.0,0.0
562,,1970-01-01 10:00:00,3600.0,0.12499956597372927
562,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
562,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
562,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
562,,,,
562,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
562,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
562,,1970-01-01 15:00:00,21600.0,0.7499973958423756
562,,1970-01-01 15:00:00,21600.0,0.7499973958423756
562,,1970-01-01 15:00:00,21600.0,0.7499973958423756
562,,1970-01-01 15:00:00,21600.0,0.7499973958423756
562,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
562,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
563,Activity A,,,
563,,1970-01-01 10:00:00,3600.0,0.0
563,Activity C,1970-01-01 11:00:00,7200.0,0.16666589506530063
563,Activity D,,,
563,Activity E,1970-01-01 13:00:00,14400.0,0.49999768519590193
563,Activity K,1970-01-01 14:00:00,18000.0,0.6666635802612025
563,Activity M,1970-01-01 14:00:00,18000.0,0.6666635802612025
563,,1970-01-01 14:00:00,18000.0,0.6666635802612025
563,Activity L,1970-01-01 15:00:00,21600.0,0.8333294753265031
563,Activity N,1970-01-01 15:00:00,21600.0,0.8333294753265031
563,Activity J,1970-01-01 15:00:00,21600.0,0.8333294753265031
563,Activity I,1970-01-01 15:00:00,21600.0,0.8333294753265031
563,Activity H,1970-01-01 16:00:00,25200.0,0.9999953703918039
563,Activity F,,,
564,Activity A,1970-01-01 09:00:00,0.0,0.0
564,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
564,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
564,,1970-01-01 12:00:00,10800.0,0.4285697278979052
564,,1970-01-01 13:00:00,14400.0,0.5714263038638736
564,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
564,,,,
564,Activity M,,,
564,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
564,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
564,,1970-01-01 15:00:00,21600.0,0.8571394557958104
564,,,,
564,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
564,Activity F,,,
565,,1970-01-01 09:00:00,0.0,0.0
565,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
565,,1970-01-01 11:00:00,7200.0,0.24999913194745854
565,,1970-01-01 12:00:00,10800.0,0.3749986979211878
565,Activity E,,,
565,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
565,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
565,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
565,,,,
565,,1970-01-01 15:00:00,21600.0,0.7499973958423756
565,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
565,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
565,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
565,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
566,Activity A,1970-01-01 09:00:00,0.0,0.0
566,,,,
566,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
566,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
566,Activity E,,,
566,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
566,Activity K,,,
566,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
566,,1970-01-01 15:00:00,21600.0,0.7499973958423756
566,Activity L,,,
566,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
566,Activity I,,,
566,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
566,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
567,Activity A,1970-01-01 09:00:00,0.0,0.0
567,,1970-01-01 10:00:00,3600.0,0.12499956597372927
567,,,,
567,Activity D,,,
567,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
567,,1970-01-01 14:00:00,18000.0,0.6249978298686463
567,Activity G,,,
567,,1970-01-01 14:00:00,18000.0,0.6249978298686463
567,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
567,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
567,,1970-01-01 15:00:00,21600.0,0.7499973958423756
567,Activity L,,,
567,,1970-01-01 16:00:00,25200.0,0.8749969618161049
567,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
568,Activity A,1970-01-01 09:00:00,0.0,0.0
568,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
568,,1970-01-01 11:00:00,7200.0,0.24999913194745854
568,Activity D,,,
568,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
568,Activity M,,,
568,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
568,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
568,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
568,,1970-01-01 15:00:00,21600.0,0.7499973958423756
568,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
568,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
568,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
568,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
569,Activity A,1970-01-01 09:00:00,0.0,0.0
569,Activity B,,,
569,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
569,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
569,,,,
569,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
569,,1970-01-01 14:00:00,18000.0,0.6249978298686463
569,Activity K,,,
569,,1970-01-01 15:00:00,21600.0,0.7499973958423756
569,,1970-01-01 15:00:00,21600.0,0.7499973958423756
569,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
569,Activity L,,,
569,Activity H,,,
569,,1970-01-01 17:00:00,28800.0,0.9999965277898342
570,Activity A,,,
570,Activity B,1970-01-01 10:00:00,3600.0,0.0
570,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
570,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
570,,1970-01-01 13:00:00,14400.0,0.4285697278979052
570,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
570,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
570,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
570,Activity L,,,
570,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
570,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
570,,,,
570,Activity H,,,
570,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
571,Activity A,1970-01-01 09:00:00,0.0,0.0
571,Activity B,,,
571,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
571,Activity D,,,
571,Activity E,,,
571,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
571,Activity M,,,
571,,1970-01-01 14:00:00,18000.0,0.6249978298686463
571,,,,
571,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
571,,1970-01-01 15:00:00,21600.0,0.7499973958423756
571,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
571,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
571,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
572,Activity A,,,
572,Activity B,,,
572,,1970-01-01 11:00:00,7200.0,0.0
572,,,,
572,Activity E,1970-01-01 13:00:00,14400.0,0.3999977777901234
572,Activity K,1970-01-01 14:00:00,18000.0,0.5999966666851851
572,,1970-01-01 14:00:00,18000.0,0.5999966666851851
572,Activity G,,,
572,,,,
572,Activity N,,,
572,Activity J,1970-01-01 15:00:00,21600.0,0.7999955555802468
572,Activity I,1970-01-01 15:00:00,21600.0,0.7999955555802468
572,,1970-01-01 16:00:00,25200.0,0.9999944444753085
572,Activity F,,,
573,Activity A,1970-01-01 09:00:00,0.0,0.0
573,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
573,,1970-01-01 11:00:00,7200.0,0.24999913194745854
573,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
573,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
573,,1970-01-01 14:00:00,18000.0,0.6249978298686463
573,Activity G,,,
573,,1970-01-01 14:00:00,18000.0,0.6249978298686463
573,Activity N,,,
573,,1970-01-01 15:00:00,21600.0,0.7499973958423756
573,Activity J,,,
573,Activity L,,,
573,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
573,,1970-01-01 17:00:00,28800.0,0.9999965277898342
574,Activity A,1970-01-01 09:00:00,0.0,0.0
574,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
574,,,,
574,Activity D,,,
574,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
574,,1970-01-01 14:00:00,18000.0,0.6249978298686463
574,Activity G,,,
574,,1970-01-01 14:00:00,18000.0,0.6249978298686463
574,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
574,,1970-01-01 15:00:00,21600.0,0.7499973958423756
574,,1970-01-01 15:00:00,21600.0,0.7499973958423756
574,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
574,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
574,,1970-01-01 17:00:00,28800.0,0.9999965277898342
575,Activity A,1970-01-01 09:00:00,0.0,0.0
575,,1970-01-01 10:00:00,3600.0,0.12499956597372927
575,,1970-01-01 11:00:00,7200.0,0.24999913194745854
575,,,,
575,,1970-01-01 13:00:00,14400.0,0.4999982638949171
575,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
575,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
575,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
575,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
575,,1970-01-01 15:00:00,21600.0,0.7499973958423756
575,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
575,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
575,Activity H,,,
575,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
576,Activity A,1970-01-01 09:00:00,0.0,0.0
576,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
576,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
576,Activity D,,,
576,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
576,,1970-01-01 14:00:00,18000.0,0.714282879829842
576,,1970-01-01 14:00:00,18000.0,0.714282879829842
576,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
576,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
576,,1970-01-01 15:00:00,21600.0,0.8571394557958104
576,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
576,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
576,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
576,Activity F,,,
577,,1970-01-01 09:00:00,0.0,0.0
577,Activity B,1970-01-01 10:00:00,3600.0,0.16666589506530063
577,Activity C,1970-01-01 11:00:00,7200.0,0.33333179013060127
577,Activity D,,,
577,Activity E,1970-01-01 13:00:00,14400.0,0.6666635802612025
